event_id,pion_id,pion_mass
2179.000000,0.000000,79.437440
2180.000000,0.000000,103.664569
2182.000000,0.000000,104.753173
2183.000000,0.000000,114.521609
2184.000000,0.000000,106.248762
2185.000000,0.000000,88.310524
2187.000000,0.000000,122.623751
2188.000000,0.000000,83.090371
2189.000000,0.000000,101.638359
2198.000000,0.000000,107.401016
2200.000000,0.000000,117.471056
2201.000000,0.000000,220.879681
2207.000000,0.000000,109.869881
2218.000000,0.000000,70.863806
2222.000000,0.000000,121.594383
2231.000000,0.000000,109.797175
2241.000000,0.000000,102.995373
2244.000000,0.000000,111.255661
2251.000000,0.000000,118.381983
2253.000000,0.000000,87.385887
2255.000000,0.000000,123.867445
2258.000000,0.000000,87.727559
2260.000000,0.000000,112.687836
2263.000000,0.000000,103.347583
2266.000000,0.000000,73.413351
2269.000000,0.000000,85.871146
2271.000000,0.000000,106.708381
2279.000000,0.000000,91.104918
2283.000000,0.000000,105.316817
2287.000000,0.000000,72.365950
2288.000000,0.000000,112.543995
2289.000000,0.000000,69.609265
2292.000000,0.000000,108.702952
2296.000000,0.000000,111.858509
2298.000000,0.000000,110.525001
2303.000000,0.000000,65.790286
2311.000000,0.000000,99.501929
2314.000000,0.000000,12.320735
2317.000000,0.000000,108.700724
2319.000000,0.000000,91.961232
2321.000000,0.000000,115.750224
2323.000000,0.000000,96.909321
2326.000000,0.000000,18.483029
2331.000000,0.000000,79.476784
2337.000000,0.000000,117.529321
2339.000000,0.000000,103.502090
2340.000000,0.000000,213.072691
2342.000000,0.000000,81.574339
2343.000000,0.000000,114.516277
2344.000000,0.000000,102.820732
2347.000000,0.000000,100.131169
2350.000000,0.000000,117.823338
2352.000000,0.000000,123.844097
2354.000000,0.000000,94.301495
2359.000000,0.000000,112.475156
2361.000000,0.000000,112.795431
2364.000000,0.000000,109.329204
2365.000000,0.000000,105.732437
2369.000000,0.000000,106.581992
2373.000000,0.000000,101.579051
2375.000000,0.000000,110.056008
2384.000000,0.000000,107.015714
2387.000000,0.000000,106.764202
2391.000000,0.000000,82.035425
2397.000000,0.000000,107.054965
2398.000000,0.000000,110.238427
2399.000000,0.000000,113.788702
2401.000000,0.000000,125.318407
2403.000000,0.000000,91.298514
2409.000000,0.000000,70.809516
2412.000000,0.000000,87.111081
2413.000000,0.000000,107.824376
2416.000000,0.000000,76.814398
2417.000000,0.000000,105.850794
2418.000000,0.000000,116.932970
2419.000000,0.000000,118.659534
2420.000000,0.000000,106.640560
2421.000000,0.000000,313.623723
2422.000000,0.000000,86.577431
2425.000000,0.000000,104.054578
2431.000000,0.000000,116.255706
2436.000000,0.000000,121.060715
2439.000000,0.000000,109.681078
2442.000000,0.000000,84.867779
2445.000000,0.000000,92.961945
2453.000000,0.000000,101.992398
2464.000000,0.000000,68.381738
2465.000000,0.000000,106.410715
2468.000000,0.000000,112.263339
2477.000000,0.000000,64.026110
2478.000000,0.000000,120.068039
2484.000000,0.000000,87.650543
2489.000000,0.000000,105.480430
2492.000000,0.000000,106.252354
2493.000000,0.000000,103.157798
2494.000000,0.000000,78.483074
2496.000000,0.000000,50.684082
2497.000000,0.000000,106.655463
2498.000000,0.000000,116.140036
2499.000000,0.000000,106.329608
2502.000000,0.000000,79.534105
2503.000000,0.000000,97.214257
2507.000000,0.000000,47.196100
2511.000000,0.000000,102.693677
2513.000000,0.000000,105.080070
2514.000000,0.000000,110.659601
2521.000000,0.000000,110.148687
2523.000000,0.000000,113.584548
2524.000000,0.000000,53.395704
2526.000000,0.000000,91.874616
2528.000000,0.000000,304.169870
2530.000000,0.000000,101.988239
2535.000000,0.000000,109.095970
2539.000000,0.000000,112.224538
2541.000000,0.000000,71.411127
2543.000000,0.000000,24.260815
2544.000000,0.000000,119.205079
2547.000000,0.000000,89.110740
2548.000000,0.000000,89.013076
2549.000000,0.000000,121.415478
2551.000000,0.000000,89.840300
2552.000000,0.000000,113.040095
2556.000000,0.000000,104.123591
2566.000000,0.000000,96.977967
2567.000000,0.000000,112.413146
2570.000000,0.000000,117.490251
2573.000000,0.000000,107.374031
2575.000000,0.000000,111.928337
2577.000000,0.000000,111.463641
2582.000000,0.000000,109.151510
2584.000000,0.000000,105.212217
2588.000000,0.000000,115.011355
2597.000000,0.000000,162.439595
2599.000000,0.000000,111.905464
2600.000000,0.000000,112.025368
2604.000000,0.000000,102.716010
2607.000000,0.000000,120.982596
2609.000000,0.000000,95.275263
2618.000000,0.000000,110.794714
2619.000000,0.000000,105.882006
2621.000000,0.000000,108.460843
2629.000000,0.000000,86.694550
2634.000000,0.000000,99.848842
2639.000000,0.000000,164.366128
2641.000000,0.000000,108.710175
2643.000000,0.000000,112.806606
2651.000000,0.000000,82.645244
2652.000000,0.000000,99.742745
2656.000000,0.000000,105.947039
2664.000000,0.000000,102.272880
2673.000000,0.000000,110.336119
2674.000000,0.000000,108.703488
2676.000000,0.000000,90.959452
2678.000000,0.000000,108.484528
2681.000000,0.000000,121.433533
2683.000000,0.000000,111.916445
2687.000000,0.000000,108.963708
2692.000000,0.000000,95.547051
2693.000000,0.000000,48.873519
2696.000000,0.000000,62.512349
2699.000000,0.000000,105.086596
2700.000000,0.000000,84.037547
2701.000000,0.000000,112.567060
2704.000000,0.000000,112.518195
2706.000000,0.000000,102.890174
2712.000000,0.000000,103.171550
2714.000000,0.000000,102.109250
2715.000000,0.000000,59.948469
2717.000000,0.000000,114.838814
2719.000000,0.000000,128.376712
2720.000000,0.000000,114.830200
2721.000000,0.000000,109.372678
2722.000000,0.000000,78.984257
2725.000000,0.000000,97.590436
2730.000000,0.000000,48.632619
2733.000000,0.000000,111.193603
2734.000000,0.000000,106.885456
2735.000000,0.000000,111.121703
2736.000000,0.000000,109.699069
2740.000000,0.000000,107.815406
2743.000000,0.000000,94.095304
2759.000000,0.000000,82.150390
2763.000000,0.000000,109.889932
2767.000000,0.000000,95.237923
2768.000000,0.000000,109.947404
2771.000000,0.000000,108.789346
2773.000000,0.000000,110.710498
2778.000000,0.000000,109.012369
2779.000000,0.000000,230.732033
2781.000000,0.000000,108.799350
2782.000000,0.000000,65.703216
2784.000000,0.000000,112.635359
2788.000000,0.000000,89.845760
2791.000000,0.000000,412.569108
2794.000000,0.000000,102.469792
2795.000000,0.000000,101.387174
2796.000000,0.000000,0.000000
2797.000000,0.000000,101.915880
2800.000000,0.000000,108.512425
2801.000000,0.000000,87.998348
2801.000000,1.000000,106.812636
2802.000000,0.000000,104.841478
2806.000000,0.000000,113.478753
2813.000000,0.000000,78.600390
2815.000000,0.000000,98.531583
2816.000000,0.000000,113.766947
2821.000000,0.000000,165.668051
2824.000000,0.000000,101.053707
2827.000000,0.000000,96.894375
2828.000000,0.000000,95.367687
2831.000000,0.000000,103.977651
2831.000000,1.000000,111.619030
2833.000000,0.000000,102.732194
2840.000000,0.000000,104.880242
2841.000000,0.000000,54.296473
2843.000000,0.000000,111.020359
2844.000000,0.000000,117.488578
2846.000000,0.000000,112.548608
2848.000000,0.000000,92.573674
2856.000000,0.000000,117.938001
2857.000000,0.000000,114.617958
2858.000000,0.000000,114.370946
2859.000000,0.000000,98.302331
2861.000000,0.000000,114.860962
2863.000000,0.000000,116.351291
2864.000000,0.000000,107.088257
2867.000000,0.000000,107.844527
2871.000000,0.000000,106.686230
2874.000000,0.000000,106.610562
2876.000000,0.000000,0.000002
2886.000000,0.000000,97.346556
2889.000000,0.000000,114.005811
2892.000000,0.000000,111.823806
2893.000000,0.000000,112.868363
